,Dates,Products,Ratings,Reviews
59,17-Jul-2014,HP Deskjet Ink Advantage 3545 All-in-One Wireless Printer,5,"This is a great printer to use and I've had it for about a month now, so I feel I know the ins and outs well enough to review it.  Firstly, it got it delivered extremely quickly - not sure whether it's because I'm a Flipkart First subscriber or due to the efficiency of Flipkart Logistics.  Anyway, it was packaged well and after unboxing it, it took me only a few minutes to turn it on, install the ink cartridges which came free with the printer (this was the hardest bit!) and connecting to my WiFi router (took a while to type in the password).   Secondly, I had to install the software that came with the CD on my laptops and that possibly took the longest time. My printer was recognizable on the network. As for mobile devices, there is an HP ePrint app available for both iOS and Android. Installed it on both devices, and was able to print and scan directly from my phone and my iPad! My, technology sure has evolved since the days of USB printing. The app also includes a few nifty extra features to convert an image to a pdf and also scan from your camera.   This printer is so feature filled, I could probably take up another thousand words and still not be finished! So I'll just list out some of the other useful features and plus points I've stumbled upon:  1. The printer has an email ID - simply type out or attach a document you want printed and it gets printed the moment you hit send! 2. Can scan wirelessly through the interface on the printer itself and send it as a JPEG or PDF to a networked computer. 3. Draft printing mode to save ink and time. 4. ID copy feature to scan both sides and then print. 5. Website interface for when you don't have the software installed - can change most of the settings through this.  6. The cartridge cost itself is relatively cheap and is quoted at 450 pages, which is definitely better than Canon cartridges which cost almost twice as much and give half as much page output. This might explain why Canon sells their printers for so cheap - they recoup the loss ten fold with their ink sales. HP is definitely the way to go with their reasonably priced cartridges.  7. HP and Flipkart each have an offer of a free cartridge with this printer (at the time of purchase) - so in total got 2 extra cartridges free! Although, with HP you do have to do a bit of work in filling in forms and such. Nonetheless, it's definitely worth it.  The list of nifty and useful features is practically endless. So if you're looking for a feature-filled printer which is great value for money, I would highly recommend this printer. The only qualms I have are the fact that the output tray is not automatic - if you leave it closed and give a printing job, the paper tends to get jammed in the printer. Secondly, the software didn't install properly on one of my computers, which isn't a problem with the printer itself. Lastly, Flipkart seems to lack common sense - read below for that experience.   So, I ordered the printer in the evening at 10% discount, and it was on it's way to be delivered the very next day.  However, the next morning, I decided to check out the product page and I realised that Flipkart was offering a free cartridge with the printer for the same exact price! I called up customer care and asked if they could include the free cartridge with my printer as there was no price difference, however they said I could not. It baffles me as to why they didn't allow this. So even though the item was at my nearest hub, I was forced to cancel the order. I placed another order immediately after, and got the printer at 10% discount with a free ink cartridge! Plus, the printer was delivered the same day itself. Kudos to Flipkart logistics, but shame on you for not using your common sense."
60,22-Feb-2014,HP Deskjet Ink Advantage 3545 All-in-One Wireless Printer,5,"I had read a few reviews of the printer and was and also had seen other products in the market but was keen on buying this product.  I think in the price range, this is the best printer you would find. Now let me tell you my experience. Initially when i got it, i unboxed it and quickly started the setup The best thing is you get your first cartridges both black and colour within the box. And the price of both the cartridges is Rs 451 ONLY which is relatively very cheap compared to canon etc. IF YOU BUY THE CARTRIDGES FROM FLIPKART THEN YOU GET FREE PHOTO PAPER. The printer supports photo printing feature which i haven't tried yet though. The wireless setup is very easy and it is recommended you set up the printer first, then and then install the software from the CD provided and just once connect the printer from the USB to your computer so that it remains installed. The software will let you set up everything from eprint to the printable apps etc.. Now PLEASE NOTE--- If you do not have a wifi router this might be a expensive and uselles option because features inclusing E-print, wireless, using apps on phones do require a router What you can do without internet is wireless direct feature which directly connects to your computer and devices. But rest options will not work. If you dont have a router you can go for HP deskjet -2545 which is also a wireless printer and available on flipkart too and is a little cheaper but restricted only few features. A option only for people who do not use wifi router. Other wise this peinter atarting from looks to hardware is just sheer brilliance. I love this device and it supports printable apps(not the app for device, that app is eprint app both available on ios and android. Symbian too) The print quality of documents, scanning etc is all great and best for home users. The colour print might take some time. I havent tried photo print yet E print creates an email id of the printer which helps you too send the document to the printers email id and via mail and the printer prints it. Cool feature. And handy too for people always on the go It supports Google Cloud Print too."
61,30-Sep-2014,HP Deskjet Ink Advantage 3545 All-in-One Wireless Printer,5,"I dont mind abt flipkart's delivery as I bought it in amazon I know flipkart wont post my review However,my 5 stars are for the product It's a good product which is of a good brand too.Plz do buy it because it is good it is better than other brands like Canon,dont buy canon it's really bad when I went to shops out I found that the catridge is rs.2000 but its fake buy online it is only 476 or somrthing and epson is just like hp slightly, but very costly if u want epson wi-fi printer it starts from abt rs.13,000"
62,15-Sep-2014,HP Deskjet Ink Advantage 3545 All-in-One Wireless Printer,2,"Dear friends, do not go on reviews shown by these people, all this is to fool you. I know flipkart is not going to display my review. This is one of most costly affair for you because its one cartridge hardly print 200 b/w pages and it can not be refilled. One page will cost you around 5 rs. Sincere advice, never go for printers of this series."
63,05-Mar-2014,HP Deskjet Ink Advantage 3545 All-in-One Wireless Printer,5,"The product is awesome, my only issue is why i have not heard back anyone from HP after i had registered for an offer,  I think this is misleading and i don't like this kind of hassle full of service, i had paid for a item and you should straight up have gave me offer in 2-3 days day, why so much drama..... Thumbs down..... (not for product but for offer claim)  Update: To get offer you have to wait at least 1 or 2 months, finally i got my offer redeemed, Updating from 2 to 5 start rating :)"
64,15-Feb-2014,HP Deskjet Ink Advantage 3545 All-in-One Wireless Printer,1,"I purchased this model for scanning and printing now it so tedious to use it for color scanning. This model does not support color scanning, it yields a color scan with sky blue background, so its totally waste of money if you buying it for color scanning. Rest printing is good."
65,08-Dec-2014,HP Deskjet Ink Advantage 3545 All-in-One Wireless Printer,1,"i too purchased this printer . but think before purchase printer , if you want get pain than purchase this printer. after i look reviews than purchased it but this printer cartridge very small and also if you use kind of pom plate to print than it wont print more than 50 at-least.  if you have office you cant handled this printer because full of time waste . and refilling the cartridge too much get pain and it wont be supporting for printing , full paper waste .  don't go this printer better to take print out instead of purchasing the printer."
66,23-Sep-2014,HP Deskjet Ink Advantage 3545 All-in-One Wireless Printer,1,I purchased the item from flipkart as a cartridge worth Rs.471 was being offered FREE with the printer by the WSR Guy. The printer and the cartridge was shipped separately. The printer was received in good condition. But THE FREE CARTRIDGE WAS CANCELLED AFTER 13 DAYS BY THE SELLER HIMSELF asking me to RE-ORDER the item.  Friends don't be fooled by FAKE attractive offers given on Flipkart.
67,20-Sep-2014,HP Deskjet Ink Advantage 3545 All-in-One Wireless Printer,1,"Never expected such a cheating from Flipkart. I got a used product. When I tried to take the print out for the first time, the paper got jammed and the print failed. When I checked the paper compartment, Other than the paper I have inserted, I got some pieces of paper from the compartment. Obviously its not good to buy a second hand product for this price. But the printer and its print quality looks good."
68,03-Sep-2014,HP Deskjet Ink Advantage 3545 All-in-One Wireless Printer,1,"I bought this product with great expectations. Its a worst printer. I tried to print a letter head, and the paper never comes out. I tried to print for about 24 times and each time the paper gets stuck and 1/6 of the ink got wasted and above that the time trying to print was wasted. When i tried to print the test page it worked fine, but when i tried to print what is needed it fails. I think it is manufactured to print only test pages. Don't buy this printer."
69,25-Jul-2014,HP Deskjet Ink Advantage 3545 All-in-One Wireless Printer,1,i am using this product for the past 6 months. main problem with this printer is quality of image printing. it prints the images and photos darker than the original.this i have compared with bit cheaper HP Printer(F380 all-in-one). the F380 prints are better than this printer. i complained to the HP company also.
