,Dates,Products,Ratings,Reviews
347,27-Mar-2014,HP Slate 7 Voice Tab,5,HP Brand is trust worthy. I bought HP Slate 6 recently. It works awesome. My kid and wife also like it very much. I am using it multi purpose.
348,25-Mar-2014,HP Slate 7 Voice Tab,5,It is really good for the price it comes in. Too many things supported. Works fine. Good display. Plays HDMI videos too. Good and clear music and phone call voice
349,14-Mar-2014,HP Slate 7 Voice Tab,5,buy it...its worthable....good battery ....nyc features but its big .....instead of that nw anytime i will prefer this
350,21-Feb-2014,HP Slate 7 Tabl,5,"Been using this tablet for almost a year now ( I had it imported from US)  Its super fast with a 1.6 GHz processor and touch sensitivity is really smooth  Camera is pretty decent and for a dual camera its a really great buy  Additionally it comes with Beats audio and output is really awesome on a good headphone !  Kickass tablet if u wanna watch movies on the go Just install a vlc media player app from play store, load all ur movies and watch videos/movies on the go..( plays almost any format)  At this price its really awesome !!"
351,07-Apr-2014,HP Slate 7 Tabl,4,"First let me tell you the accessories you will be getting out of box . The tab itself and the micro USB charger with US Pin. No data cable , earphone is available. You can use any other micro usb charger to charge this tab. Or you have to buy some converter/spiker to use the charger that comes within the box.  The pros about the Tab, it has very good display when you compare it to other tabs in this price range. you will get 5.8 gb of internal storage and it does support micro sd card. I have found the normal tasks, net surfing very smooth, no lag at all. And the normal games run very fine in this tab. Didn't run heavy games on this, I use iPad Mini for that.   Now cons, the speaker volume is very low, the usb and bluetooth connections are of older versions, hence the are very much slow. The main camera quality is not that great(though they are providing front facing camera at this price range which I feel is great)  Now the verdict, Obviously I didnt expect it to perform like ipad and all, But it fulfilled all my expectations except the speaker volume, for which I am deducting one star :)  I would not suggest it for heavy users, this is more apt for our parents or students. I bought this for my mother and she is quite happy with it ..."
352,29-Mar-2014,HP Slate 7 Tabl,1,"For 6000 price it is ok, it has all basic features, but resolution not godd, some grns are thr, battery is weak, for this price adjustable, camera not gud but for tis price it is gud, also cpming with U.S type powercords :P Most funny thing is they are selling this low cost tab to 13000 ROFL"
353,30-Apr-2014,HP Slate 7 Tabl,5,"I bought the HP Slate 7 Tablet for INR 7000/- a couple of weeks ago! The tab has everything loaded in for that price tag - i couldn't ask for more! Android means every app that ipad/nexus can have will be available on this tab.  The touch is good - may not be as fine as ipad/samsung but at that price fineness cannot be expected.  Simple to average games play like a breeze - I haven't tried heavy gaming as I'm not much into gaming.  Net browsing, e-book reading is smooth - no freezing screens etc.   Rear camera - 3MP - good and handy for my needs Front camera - 0.3MP - for skype video calls - just ok.  8GB space - I had 6.2 GB free space when I unpacked - I still have 3.5 GB space and with the option to extend to 32GB, that'll be a lot more than my needs.  Suggestion to flipkart/WS retail: It'd be good if you can provide a combo offer with case cover - because it's a little difficult to find the right case for this tablet.  Overall, a superb tab with an affordable price tag! Happy!  Flipkart/WS retail: You just earned a loyal customer. Great job from competitive pricing to delivery!"
354,21-Apr-2014,HP Slate 7 Tabl,1,Hp Slate 7 Charging adapater Flipkart supply with Eruopean standard type pin and it is not made for our country use.We need to purchase separate connecter to charge the tab.  In the website specified 30days Return policy but practically is not working with Flipkart.Only in words.When you click you Return back the item icon and after oneday they will call us and simply say this is what company standard supply and it is specified by other users.But others all specified in the website after my purchase on 30th March.  I suggest only Flipkart for Covers and they are not acting fast like when we order the item.
355,10-Apr-2014,HP Slate 7 Tabl,5,"Box includes: Tablet / USB cable (for data and charging) / Wall-power socket with 3 US type pins (so you need either a converter/adapter to connect to wall sockets) / manuals. No headphone or SD card included.  Very good response and performs tasks with ease. It's a very premium finish with metal bezel - which is surprising at this price range! It has two cameras - front and back. Fixed focus and okay for daily use, however not for high-end picture use. Battery life is excellent - gives 6 to 7 hrs on normal use (browsing, music, etc.) Definitely a very good bargain considering its from HP and not just any local low quality companies. Go for it while stock lasts!"
356,05-Apr-2014,HP Slate 7 Tabl,5,in 7K this is the best tablet with brand name features but with every increase of 3000rs in your range you will better and better tablet so first check your range then but no problem in playing 1080 hd videos and no problem in playing games likes iron man 3 high end games......it has beats audio output not bests speaker so don't get confuse....very low output in inbuilt speaker but great output in headphone so my suggestion is but JBL tempo and you will get rocking sound battery take 3-4 hours for charging and will last fro 7-8 for normal continuous use 2A output charger no headphones or earphones in the pack no file explorer so you will have to download the same from app store( not a big deal my advice ES file explorer) no micro usb but you have micro sd slot so no need for it you can't transfer app from internal memory to external sd....so internal memory is near to 5.5 gb good camera in good light only but if you are looking for camera don't go it go for a digital camera because this is a tablet not a camera android 4.1.1 no update and don't hope for future also touch much better than samsung tab3
357,14-Apr-2014,HP Slate 7 Tabl,1,"Anyone going for this tablet...don't for following reasons  1. Have worked with dual cored but the one on this is slow. 2. I thought 3500 Mha battery would last long, considering I bought it to read only ebooks etc but to my surprise batter goes down from 100% to 20% when left on standby for 15hrs...have seen this behavior at least 7/9 times till now. 3. Display is not that great either. 4. Beats Audio logo on back is place holder...nothing great abt it"
358,08-Apr-2014,HP Slate 7 Tabl,5,Its a wonderful tablet must buy the best thing in this tablet is games.Games like asphault 8 and real racing 3 are superb.This tablet is fast enough.when u will buy this tablet u must have beats headphones because the clarity of the headphones are exellent because its sponsered by beats.The camera is only 3 mp but is nice.u can click a panaroma photo also the front camera is like ipad's front camera.
359,29-Mar-2014,HP Slate 7 Tabl,5,"This is a value for money. Performance is not as per samsung galaxy tab with almost same confirguration but a good one if someone wants to wath movies, listens to music and surfing casual net."
360,12-Mar-2014,HP Slate 7 Tabl,5,"How come people buy cheap china mobile with 1gb ram for 13-25K and say this is not good tablet.  Pros: 1)Intel clover trail CPU (u have search deep in play store to fina an uncompatible app) 2)2GB RAM , great for multitasking, no mobile out there below 20K with 2GB RAM,  3)good design 4) good display 5)Noise cancellation with two mics 6)compass sensor along with Accelerometer, gyro, proximity 7)you can play all games with it  Cons: 1) 3MP cam on back, it is good cam, but you cant ask for more for 9K (some websites mentioned that pics are covered with blue color, that is bcz they dont know how to remove camera filter) 2) 0.3 in the front, i think instead of placing 3MP in the back, they should have place 2MP in the front. Bcz people use front cam more often than back one.   But video calls are okay, not bad and not great.  ITS THE BEST BANG FOR BUCK IN INDIA, Even comparing with moto G"
361,03-Jan-2015,HP Slate 7 Tabl,2,The product was bought as a gift to my daughter. It turned out to be quite bad. The Pin that connects the charger just broke!
362,24-Oct-2014,HP Slate 7 Tabl,3,"Poor battery life , very slow , bad display , beats audio only works when you put your headphones . For 7000 , it's a decent tablet though ."
363,12-Sep-2014,HP Slate 7 Tabl,5,the tab is excellent it runs good without and error or lagging its gaming battery and overall performance is good
364,21-Aug-2014,HP Slate 7 Tabl,5,it's a best tablet in this range(below 10000) with a strong core processor...............the only bad thing in this tab is that it doesn't support OTG.....rest are good
365,30-Jul-2014,HP Slate 7 Tabl,4,"i bought this tablet @9800 its a good tablet in this range....never hanged even on playing heavy games like nfs,temple run,subway etc..however its sound quality is not so good but u can use headphones for better quality."
366,29-Jul-2014,HP Slate 7 Tabl,1,"my god... so less & cheap hardware for Rs.13340  1.6 GHz Dual Core ARM Cortex-A9 [more worse than micromax] No Voice Call [make me think more than twice] Android 4.1.1 (Jelly Bean) [im pretty sure this isnt 2012 with no upgrades] 1 GB DDR3 RAM [every other local made china tablet gives this so no particular sense for such a costly tablet] 8 GB Internal Storage [this is a 50/50 factor where there is nothing special] 3620 mAh 1-cell Lithium - Ion battery [the worst part of this tablet] Outdated bluetooth, camera, touch ui, low resolution screen with only 5 point touch  instead of wasting Rs.13340 for this tablet i would buy a laptop instead... roflmao  i'd never pay more than Rs.5000 for this based on today's market"
367,28-Jul-2014,HP Slate 7 Tabl,1,Wasn't this product placed around 7k few weeks back? How come it rose to 13k suddenly? And all the reviews (even recent ones) also put the product at 7k...what kind of sorcery is this?
368,27-Jul-2014,HP Slate 7 Tabl,1,This tab is net work only with wifi.that usb also not support to doogle....u have wifi hot spot only u buy this product
369,25-Jul-2014,HP Slate 7 Tabl,1,"This product was of nearly Rs 6999/- and they edited price now. only 3mp, no 3g only wifi. flipkart becoming fraud from this product. I trusted you and bought 3 items and this makes think 10 times before buying from your site now.  viewers compare it with this with same price  www.flipkart.com/hp-slate-7-voice-tab/p/itmdu4sgzwtcv3hr?pid=TABDU4SGZWTCV3HR&srno=b_1&ref=4e038692-3153-4136-9fb4-2eb30d0364f0"
370,20-Jul-2014,HP Slate 7 Tabl,4,At this price you can get a better Slate but brand also matters. HP slate is good to have at this price. Thanks to flipkart..!!
371,10-Jun-2014,HP Slate 7 Tabl,1,Not fruitfull for use for Internet. Option for access intenet is third class. I will sugges to all my friends not to purchase this product in future.
372,08-Jun-2014,HP Slate 7 Tabl,1,"Purchased the HP Slate 7 from flipkart, I am experiencing the battery issue. Its getting discharged in 45 minutes, and the charging pin is not properly working.  But If I see the product reviews its excellent, may be my piece had the issue."
373,02-Jun-2014,HP Slate 7 Tabl,2,"Looks like HP wants to win this cheap gadget race. In the desperation, HP made such a useless product which stopped working in just 20 days. I bought this tab on 6th May 014 and on 26th May 014, it suddenly stopped working ! Thanks to Flipkart, just today only I received my refund. Interestingly product looks good, runs well but it will stop working suddenly, so buy it on your own risk !!"
374,27-May-2014,HP Slate 7 Tabl,3,"I am writing this review after using this tablet for more than 2 months..  Pros :-  Good sound quality and volume (beats audio) Design  Cons:-  Touch was not great but mediocore Lag will be very high when we play higher end games, you can feel even if you play temple run.. Battery will be draining very fast you can get maximum of 6hrs and charging time for full charge is more than 2hrs Os is very old you cant get any new os updates Ofcourse you should not expect great camera experience for this range ( No flash ) Conclusion :- Its not a great table for this price range but i wont disappoint you much, NOT recommended for gamers..."
375,26-May-2014,HP Slate 7 Tabl,2,"I have been using this tablet for over a month now. It is heavier than Nexus 2012, hangs pretty often, wi-fi connection is poor, and battery life is pathetic. Even with minimal usage, it doesn't last a day. Now I know why HP is struggling with its hardware business.   I understand that Karbons and Lavas of the world, selling at the same price point, deliver much better value for money. I would advise avoiding buying this tablet."
376,25-May-2014,HP Slate 7 Tabl,1,"Pls dont waste your money on purchase this piece of gadget. One of the very low standard product, started hanging and switching off permanently - my usage has been very limited and surprised it happened. I checked all product user reports on Hp site and this was a constant problem being reported worldwide due to hardware issues. Surprised HP is not bothered nor Flipkart. Flipkart informed they cannot replace the product and asked me to visit the service center. Thumbs down for Flipkart, bad experience with you guys- didnt expect you to make the regular customers go around haggling with your customer support executives."
377,15-May-2014,HP Slate 7 Tabl,3,The tablet does not start up unless you have wifi and register it...till then it is impossible to start the tablet after purchase. I had to out to a mall with wifi to be able to put it on the first time...this is a headache. Only after this onetime registering thru wifi only can you start using this tablet.
378,13-May-2014,HP Slate 7 Tabl,5,THE BEST TAB IN THIS PRICE  ALL THE FEATURES ARE VERY GOOD THE BACK CAMERA IS THE BEST AT A MP RESOLUTION
379,12-May-2014,HP Slate 7 Tabl,4,I wanted a tab for my 6 years old kid but at the same time was no willing to spend more than 10000/- as I know it will go through rough use. Got a good deal from Flipkart and bought this one for 7000/- ******************************************************************* Video quality is good but lacks in sound quality. So far basic games are working fine. Build quality and finishing looks good.  So far satisfied with the product.  ******************************************************************* Even after upgrade the OS remained 4.1.1. I hope HP gives an option to upgrade it to 4.2.1 or 4.2.2 soon.
380,07-May-2014,HP Slate 7 Tabl,3,"This is a basic entry level tab. You will get only 5.6 GB free space to install new apps and free memory space only 525 MB. 3MP camera is not good, just ok."
381,02-May-2014,HP Slate 7 Tabl,4,Good product from a reliable company.  Smooth touch function and handy device.  Good battery life and good to play apps and games
382,30-Apr-2014,HP Slate 7 Tabl,4,"How come people buy cheap china mobile with 1gb ram for 13-25K and say this is not good tablet.  Pros: 1)Intel clover trail CPU (u have search deep in play store to fina an uncompatible app) 2)2GB RAM , great for multitasking, no mobile out there below 20K with 2GB RAM,  3)good design 4) good display 5)Noise cancellation with two mics 6)compass sensor along with Accelerometer, gyro, proximity 7)you can play all games with it  Cons: 1) 3MP cam on back, it is good cam, but you cant ask for more for 9K (some websites mentioned that pics are covered with blue color, that is bcz they dont know how to remove camera filter) 2) 0.3 in the front, i think instead of placing 3MP in the back, they should have place 2MP in the front. Bcz people use front cam more often than back one.   But video calls are okay, not bad and not great."
383,30-Apr-2014,HP Slate 7 Tabl,4,as i said it is so nice to use but the only dificulty that i seen is it take about 4 hrs of charging
384,29-Apr-2014,HP Slate 7 Tabl,4,"After 2 days of usage, things I noted  Pros:  Decent performance, good touch response, good display, popular games work without lags  Cons: You will need wifi to start the product for the first time.  There is some problem with google play services which consumes high bandwidth (unrelated to hp or tablet i believe).  After the first time,It wont detect wifi networks. Even specifying SSID wont help. Later I discovered that there is some software trouble with wifi driver. U need to change the wifi channel of your router between 0-9 for this product to work. Works fine afterwards  Charger is not indian standard, No headphones  Cannot restart (power off and then on)  Automatically turns off while (charging + not using)"
385,28-Apr-2014,HP Slate 7 Tabl,4,"Its really worth for the price which they mentioned. Good performance as of now but, RAM size is showing around 324 MB free out of 628 MB RAM which is Weird. Otherwise the product is fine with no issues.   Cons: - No flash"
386,28-Apr-2014,HP Slate 7 Tabl,4,"The discounted price makes it a very attractive proposition. Purchased for my son whose HCL Me U2 (a piece of junk) gave up the ghost roughly after 9 months of purchase. It is a vast improvement over the U2.  The build quality especially is top-notch, reminds me of the classic Motorola Xoom, which was built like a tank.  The color saturation and contrast ratio look fine, and viewing angles are more than decent.  Only complaint is speakers seem a little underpowered."
387,28-Apr-2014,HP Slate 7 Tabl,4,"Processor> Menus, apps, and widgets zoom and slide around smoothly while navigating the interface, but things do stutter a bit now and then. Small apps like Angry Birds Rio take only a few seconds to load, but it can take larger games such as N.O.V.A. 3 an exceedingly long time to start a level.  GPU> The Slate 7's Mali-400MP4 quad-core GPU, delivers good gaming performance for a 7-inch tablet. Judging from its 3DMark score, the hardware seems to have some skill at rendering post-processing effects such as particles and high dynamic range, but fails to match the Nexus 7 at raw polygon pushing power.  The real problem however is the lack of a gyroscope, which makes playing games like Riptide GP -- which can be controlled by tilting the screen -- more than a bit problematic. The main character lags behind my tilts, making it unplayable with this control scheme. Thankfully, there are alternative control schemes for the games, but none work as well as tilting. That is, when tilting works correctly.  Camera> Actually, it's doubtful good cameras are even possible, so it's no surprise that the Slate 7's front and rear cameras record washed-out images and video. The front VGA camera also drops plenty of frames while recording. If you're only looking for ""a"" camera on your tablet, HP gives you two. Neither is very good, but they get the job done in the most superficial way possible.  Graphics> I played a 720p MKV-encoded movie on both the Slate 7 and Nexus 7 through the Dice Player. The video was obviously sharper on the Nexus thanks to its higher resolution, but what was really troubling was the stuttering playback on the Slate. During fast action or simply when the camera panned around too quickly, the Slate would slow down or drop frames noticeably. The same video played smoothly on the Nexus 7.  Sound> The Slate 7's speakers belted out typically tinny tablet sound and even with the Beats Audio turned on, delivered only slightly less tininess while being a bit muffled. However, when listening to bass-heavy music through headphones or earbuds, sounds was noticeably improved with Beat Audio activated, giving extra thump and clarity to the low-frequency sound.  Battery> HP claims about five hours of video playback, which is low but seems about right from what I've experienced. Its battery life dropped about 20 percent after only an hour of playing a 720p video.   Conclusion> Good for a newbie but not recommended for gamers but among low budget tabs within 9999 it's the best buy I bet."
388,27-Apr-2014,HP Slate 7 Tabl,4,"I am going to give this tablet 4 stars as this is one of the few good tablets available in this price point (Rs 6k-7k). The reason I deduct 1 star is for 2 reasons: 1) The speaker volume, even though it claims to be Beats audio, is very low 2) The WiFi shows low connectivity sometimes even when you are very close to the router. Although it does not effect the speed that much.  Other the above 2 mentioned issues, I find that this tablet is very aptly priced. Also the brand recognition gives some peace of mind."
389,24-Apr-2014,HP Slate 7 Tabl,4,"I wanted a budget tablet for gaming purpose for my kid. I wanted to go for Micromax Funbook., but settled for a few thousands more with HP Slate 7. The delivery & service from Flipkart was upto the mark. About the product, the overall feel is good. Pros : Battery life : good. Loading of many apps : no hangs. performance : smooth., no complains n the feel that you have a branded product.  Cons : Beats Audio : expected better sound., feels the same as any other tablet. nothing special. Display : I wish I had opted for a HD display., it makes a huge difference in overall feel of the display screen.  I would certainly recommend this phone., as it is surely value for money. ( i got it for 7K from flipkart ) But at the same time would suggest to go for a phone with a better display."
390,22-Apr-2014,HP Slate 7 Tabl,4,"Got this tablet after considering many options and my expected usage. I am pretty much satisfied with the capabilities of the tab. Can play HD videos without lag, Relatively less heavy games-temple run, candy crush are a breeze. The tab seems a bit heavy to hold but that's no cause for complain as the feeling is more of a solid build than a bulky monolith.  Weeks usage. Verdict-- Got what I paid for which makes me very satisfied."
391,22-Apr-2014,HP Slate 7 Tabl,4,"Although slate 7 is devoid of certain good fetures like sim ,3g still i like it, coz every available feature is working properly.it's been 1 month with no complaint till now. video is running properly,games support,battery backup, every thing is nice....  flip card people are nice too I got my tab within 3 days...."
392,21-Apr-2014,HP Slate 7 Tabl,4,Item has been delivered one time. Flip kart doing amazing job. Item delivered before the targeted date/time. This one is good . But the only problem is screen display is not perfect in day time. Nights times resolution is superb.
393,20-Apr-2014,HP Slate 7 Tabl,1,"Flip delivered HP Slate tablet with faulty accessory [US power adapter/charger]  Flipkart tech team promised (conversation has been recorded) to refund but failed to adhere to their promise and they say now only 10% will be refunded.  According to consumer protection act, 1986 chapter1 section 2.f, ""defect"" means any fault, imperfection or shortcoming in the quality, quantity, potency, purity or standard which is required to be maintained by or under any law for the time being in force under any contract, express or implied or as is claimed by the trader in any manner whatsoever in relation to any goods.  I am proceeding legally to address this issue."
394,16-Apr-2014,HP Slate 7 Tabl,5,Overall its good BUT i dnt think Processor speed is 1.6ghz....Becuase its not worth of it. If you are not a big gamer then go for it
395,14-Apr-2014,HP Slate 7 Tabl,5,I am currently writing this review with my HP slate 7... if your budget is below 7000 and need a super performing tab its really cool in all the aspects.. just loving it... Flip art as usual rocks with the form of delivery :-)
396,09-Apr-2014,HP Slate 7 Tabl,4,hi friends can anybody help me .is it having option to sim for normal cals . please let me know any body
397,08-Apr-2014,HP Slate 7 Tabl,1,"I have ordered this product for my kid due to below 7k. it has all the features which other top brand tab have. 1 GB RAM, good processor, nice finishing especially in corners. Great deal. I am gona order another one. :-)"
398,01-Apr-2014,HP Slate 7 Tabl,3,"Mr.Karthik murali, are you telling the truth? Did you import it from the US? Is the performance really nice?"
